commune,timestamp,temperature_c,humidite_pct,rayonnement_solaire_wm2,vitesse_vent_kmh,precipitation_mm,date,day,day_of_week,month,season,hour
Bordeaux,2023-01-11 00:00:00,10.9,70.7,21.6,31.9,0.0,2023-01-11,11,2,1,Hiver,0
Bordeaux,2023-01-11 01:00:00,0.2,53.2,45.8,2.2,0.0,2023-01-11,11,2,1,Hiver,1
Bordeaux,2023-01-11 02:00:00,-2.0,67.3,1.1,12.4,0.0,2023-01-11,11,2,1,Hiver,2
Bordeaux,2023-01-11 03:00:00,6.6,43.5,42.6,33.7,6.8,2023-01-11,11,2,1,Hiver,3
Bordeaux,2023-01-11 04:00:00,-1.4,57.9,23.0,27.9,0.0,2023-01-11,11,2,1,Hiver,4
Bordeaux,2023-01-11 05:00:00,1.4,64.0,49.0,32.3,0.0,2023-01-11,11,2,1,Hiver,5
Bordeaux,2023-01-11 06:00:00,4.5,92.1,761.5,17.9,2.4,2023-01-11,11,2,1,Hiver,6
Bordeaux,2023-01-11 07:00:00,2.9,36.7,666.2,5.5,5.8,2023-01-11,11,2,1,Hiver,7
Bordeaux,2023-01-11 08:00:00,8.6,57.5,632.8,0.1,0.0,2023-01-11,11,2,1,Hiver,8
Bordeaux,2023-01-11 09:00:00,8.6,59.5,667.4,32.0,0.0,2023-01-11,11,2,1,Hiver,9
Bordeaux,2023-01-11 10:00:00,2.4,71.8,440.6,6.8,0.0,2023-01-11,11,2,1,Hiver,10
Bordeaux,2023-01-11 11:00:00,-0.7,100.0,110.0,29.0,0.0,2023-01-11,11,2,1,Hiver,11
Bordeaux,2023-01-11 12:00:00,10.5,88.0,60.3,5.3,0.0,2023-01-11,11,2,1,Hiver,12
Bordeaux,2023-01-11 13:00:00,-1.3,78.6,161.3,7.7,10.2,2023-01-11,11,2,1,Hiver,13
Bordeaux,2023-01-11 14:00:00,3.7,37.2,69.1,21.5,0.6,2023-01-11,11,2,1,Hiver,14
Bordeaux,2023-01-11 15:00:00,10.5,69.3,320.5,18.9,0.0,2023-01-11,11,2,1,Hiver,15
Bordeaux,2023-01-11 16:00:00,6.3,77.7,505.6,25.9,12.0,2023-01-11,11,2,1,Hiver,16
Bordeaux,2023-01-11 17:00:00,1.4,36.5,86.5,25.0,4.7,2023-01-11,11,2,1,Hiver,17
Bordeaux,2023-01-11 18:00:00,10.0,44.9,476.2,7.6,0.0,2023-01-11,11,2,1,Hiver,18
Bordeaux,2023-01-11 19:00:00,-1.6,41.8,706.4,4.1,3.8,2023-01-11,11,2,1,Hiver,19
Bordeaux,2023-01-11 20:00:00,3.5,83.0,505.8,26.6,0.0,2023-01-11,11,2,1,Hiver,20
Bordeaux,2023-01-11 21:00:00,7.5,53.7,16.3,18.6,0.0,2023-01-11,11,2,1,Hiver,21
Bordeaux,2023-01-11 22:00:00,1.6,39.2,24.5,26.1,9.0,2023-01-11,11,2,1,Hiver,22
Bordeaux,2023-01-11 23:00:00,8.2,94.0,47.1,24.8,0.0,2023-01-11,11,2,1,Hiver,23
Bordeaux,2023-01-12 00:00:00,-1.4,57.9,15.7,11.1,0.0,2023-01-12,12,3,1,Hiver,0
Bordeaux,2023-01-12 02:00:00,7.3,100.0,26.1,7.9,0.0,2023-01-12,12,3,1,Hiver,2
Bordeaux,2023-01-12 03:00:00,5.9,53.5,47.8,3.6,0.0,2023-01-12,12,3,1,Hiver,3
Bordeaux,2023-01-12 04:00:00,4.6,88.4,43.8,38.7,0.0,2023-01-12,12,3,1,Hiver,4
Bordeaux,2023-01-12 05:00:00,2.4,92.1,14.2,15.1,0.0,2023-01-12,12,3,1,Hiver,5
Bordeaux,2023-01-12 06:00:00,-1.0,45.7,637.1,36.2,0.0,2023-01-12,12,3,1,Hiver,6
Bordeaux,2023-01-12 07:00:00,5.8,31.2,307.7,11.6,0.0,2023-01-12,12,3,1,Hiver,7
Bordeaux,2023-01-12 08:00:00,5.1,91.2,688.7,39.7,0.0,2023-01-12,12,3,1,Hiver,8
Bordeaux,2023-01-12 09:00:00,7.3,74.2,202.7,24.4,0.0,2023-01-12,12,3,1,Hiver,9
Bordeaux,2023-01-12 10:00:00,4.7,36.7,165.9,34.7,0.0,2023-01-12,12,3,1,Hiver,10
Bordeaux,2023-01-12 11:00:00,7.1,92.6,558.2,9.8,0.0,2023-01-12,12,3,1,Hiver,11
Bordeaux,2023-01-12 12:00:00,11.0,82.1,453.5,27.8,0.0,2023-01-12,12,3,1,Hiver,12
Bordeaux,2023-01-12 13:00:00,9.7,71.1,555.4,36.0,0.0,2023-01-12,12,3,1,Hiver,13
Bordeaux,2023-01-12 14:00:00,0.1,83.1,420.0,16.1,0.0,2023-01-12,12,3,1,Hiver,14
Bordeaux,2023-01-12 15:00:00,-0.6,31.6,709.3,37.1,0.0,2023-01-12,12,3,1,Hiver,15
Bordeaux,2023-01-12 16:00:00,3.9499999999999997,69.8,431.0,31.3,0.0,2023-01-12,12,3,1,Hiver,16
Bordeaux,2023-01-12 17:00:00,8.5,79.5,641.7,34.2,0.0,2023-01-12,12,3,1,Hiver,17
Bordeaux,2023-01-12 18:00:00,0.6,62.3,102.7,16.0,0.0,2023-01-12,12,3,1,Hiver,18
Bordeaux,2023-01-12 19:00:00,12.0,35.4,257.0,36.0,3.2,2023-01-12,12,3,1,Hiver,19
Bordeaux,2023-01-12 20:00:00,9.0,90.1,156.5,22.5,0.0,2023-01-12,12,3,1,Hiver,20
Bordeaux,2023-01-12 21:00:00,6.7,100.0,30.7,17.9,0.0,2023-01-12,12,3,1,Hiver,21
Bordeaux,2023-01-12 22:00:00,-1.9,35.9,27.3,39.4,0.0,2023-01-12,12,3,1,Hiver,22
Bordeaux,2023-01-12 23:00:00,3.4,55.0,1.0,17.7,8.6,2023-01-12,12,3,1,Hiver,23
Bordeaux,2023-01-13 00:00:00,10.2,61.6,44.9,18.6,0.0,2023-01-13,13,4,1,Hiver,0
Bordeaux,2023-01-13 01:00:00,9.7,53.4,15.2,22.1,0.0,2023-01-13,13,4,1,Hiver,1
Bordeaux,2023-01-13 02:00:00,8.5,92.8,18.3,13.9,11.5,2023-01-13,13,4,1,Hiver,2
Bordeaux,2023-01-13 03:00:00,3.8,49.6,41.4,8.5,0.0,2023-01-13,13,4,1,Hiver,3
Bordeaux,2023-01-13 04:00:00,6.9,37.8,37.4,19.6,0.0,2023-01-13,13,4,1,Hiver,4
Bordeaux,2023-01-13 05:00:00,1.3,84.2,35.4,34.5,0.0,2023-01-13,13,4,1,Hiver,5
Bordeaux,2023-01-13 06:00:00,10.7,66.4,369.9,34.0,0.0,2023-01-13,13,4,1,Hiver,6
Bordeaux,2023-01-13 07:00:00,6.5,63.4,539.6,15.8,0.0,2023-01-13,13,4,1,Hiver,7
Bordeaux,2023-01-13 08:00:00,10.3,42.2,243.7,4.6,0.0,2023-01-13,13,4,1,Hiver,8
Bordeaux,2023-01-13 10:00:00,1.7,65.2,158.9,6.5,0.0,2023-01-13,13,4,1,Hiver,10
Bordeaux,2023-01-13 11:00:00,6.4,60.1,186.4,19.4,0.0,2023-01-13,13,4,1,Hiver,11
Bordeaux,2023-01-13 12:00:00,4.5,61.9,487.4,7.8,0.0,2023-01-13,13,4,1,Hiver,12
Bordeaux,2023-01-13 13:00:00,9.5,38.1,446.7,29.1,0.0,2023-01-13,13,4,1,Hiver,13
Bordeaux,2023-01-13 14:00:00,10.3,62.2,44.6,24.5,0.0,2023-01-13,13,4,1,Hiver,14
Bordeaux,2023-01-13 16:00:00,0.4,71.8,470.9,32.8,0.0,2023-01-13,13,4,1,Hiver,16
Bordeaux,2023-01-13 17:00:00,-0.7,37.2,58.0,21.7,0.0,2023-01-13,13,4,1,Hiver,17
Bordeaux,2023-01-13 18:00:00,9.7,31.3,255.5,21.5,0.0,2023-01-13,13,4,1,Hiver,18
Bordeaux,2023-01-13 19:00:00,8.6,74.8,453.3,23.6,5.6,2023-01-13,13,4,1,Hiver,19
Bordeaux,2023-01-13 20:00:00,6.0,61.8,696.0,18.1,11.4,2023-01-13,13,4,1,Hiver,20
Bordeaux,2023-01-13 21:00:00,11.6,53.7,32.2,25.2,0.0,2023-01-13,13,4,1,Hiver,21
Bordeaux,2023-01-13 22:00:00,4.4,87.2,2.7,28.4,0.0,2023-01-13,13,4,1,Hiver,22
Bordeaux,2023-01-13 23:00:00,-1.5,60.9,2.1,13.0,5.6,2023-01-13,13,4,1,Hiver,23
Bordeaux,2023-01-14 00:00:00,0.3,90.6,26.0,16.5,0.0,2023-01-14,14,5,1,Hiver,0
Bordeaux,2023-01-14 01:00:00,5.3,93.6,31.3,23.5,0.0,2023-01-14,14,5,1,Hiver,1
Bordeaux,2023-01-14 02:00:00,0.7,63.3,0.7,34.6,8.5,2023-01-14,14,5,1,Hiver,2
Bordeaux,2023-01-14 03:00:00,12.0,49.1,29.1,12.2,0.0,2023-01-14,14,5,1,Hiver,3
Bordeaux,2023-01-14 04:00:00,10.4,41.9,17.6,7.4,0.0,2023-01-14,14,5,1,Hiver,4
Bordeaux,2023-01-14 05:00:00,0.4,85.3,32.2,10.1,10.0,2023-01-14,14,5,1,Hiver,5
Bordeaux,2023-01-14 06:00:00,11.9,88.3,316.0,34.0,0.0,2023-01-14,14,5,1,Hiver,6
Bordeaux,2023-01-14 07:00:00,-0.2,82.4,377.7,3.4,0.0,2023-01-14,14,5,1,Hiver,7
Bordeaux,2023-01-14 08:00:00,-0.4,45.0,51.5,11.0,0.0,2023-01-14,14,5,1,Hiver,8
Bordeaux,2023-01-14 09:00:00,-0.1,94.3,585.5,36.4,0.0,2023-01-14,14,5,1,Hiver,9
Bordeaux,2023-01-14 10:00:00,7.5,79.0,720.0,36.2,0.0,2023-01-14,14,5,1,Hiver,10
Bordeaux,2023-01-14 12:00:00,11.6,31.2,489.2,26.8,0.0,2023-01-14,14,5,1,Hiver,12
Bordeaux,2023-01-14 13:00:00,-1.1,93.3,105.1,38.0,0.0,2023-01-14,14,5,1,Hiver,13
Bordeaux,2023-01-14 14:00:00,5.7,70.5,32.2,10.8,0.0,2023-01-14,14,5,1,Hiver,14
Bordeaux,2023-01-14 15:00:00,-0.2,87.9,787.9,8.9,4.4,2023-01-14,14,5,1,Hiver,15
Bordeaux,2023-01-14 16:00:00,9.4,38.0,533.3,33.3,0.0,2023-01-14,14,5,1,Hiver,16
Bordeaux,2023-01-14 17:00:00,0.9,38.9,149.1,34.6,10.0,2023-01-14,14,5,1,Hiver,17
Bordeaux,2023-01-14 18:00:00,2.7,69.4,759.6,31.6,0.0,2023-01-14,14,5,1,Hiver,18
Bordeaux,2023-01-14 19:00:00,11.4,95.0,400.6,18.9,8.4,2023-01-14,14,5,1,Hiver,19
Bordeaux,2023-01-14 20:00:00,3.8,75.0,122.8,3.8,0.0,2023-01-14,14,5,1,Hiver,20
Bordeaux,2023-01-14 21:00:00,1.5,39.5,7.5,32.3,0.0,2023-01-14,14,5,1,Hiver,21
Bordeaux,2023-01-14 22:00:00,3.5,56.2,0.4,26.6,0.0,2023-01-14,14,5,1,Hiver,22
Bordeaux,2023-01-14 23:00:00,-0.9,61.0,40.1,7.4,0.0,2023-01-14,14,5,1,Hiver,23
Bordeaux,2023-01-15 00:00:00,6.5,56.5,1.9,30.4,0.0,2023-01-15,15,6,1,Hiver,0
Bordeaux,2023-01-15 01:00:00,-1.7,46.4,19.1,23.0,0.0,2023-01-15,15,6,1,Hiver,1
Bordeaux,2023-01-15 02:00:00,10.7,40.6,4.0,33.1,0.0,2023-01-15,15,6,1,Hiver,2
Bordeaux,2023-01-15 03:00:00,3.7,56.3,13.8,14.0,5.6,2023-01-15,15,6,1,Hiver,3
Bordeaux,2023-01-15 04:00:00,4.9,90.7,35.4,22.3,1.7,2023-01-15,15,6,1,Hiver,4
Bordeaux,2023-01-15 05:00:00,5.9,79.0,13.6,36.3,0.0,2023-01-15,15,6,1,Hiver,5
Bordeaux,2023-01-15 06:00:00,5.4,38.4,424.5,24.4,0.0,2023-01-15,15,6,1,Hiver,6
Bordeaux,2023-01-15 07:00:00,3.3,36.0,129.8,21.0,0.0,2023-01-15,15,6,1,Hiver,7
Bordeaux,2023-01-15 08:00:00,6.7,42.3,733.9,4.7,0.0,2023-01-15,15,6,1,Hiver,8
Bordeaux,2023-01-15 09:00:00,5.4,68.7,5.1,20.1,0.0,2023-01-15,15,6,1,Hiver,9
Bordeaux,2023-01-15 10:00:00,-1.3,73.5,272.45,37.0,0.0,2023-01-15,15,6,1,Hiver,10
Bordeaux,2023-01-15 11:00:00,5.8,71.5,539.8,3.6,3.9,2023-01-15,15,6,1,Hiver,11
Bordeaux,2023-01-15 13:00:00,6.6,48.7,214.2,0.3,0.0,2023-01-15,15,6,1,Hiver,13
Bordeaux,2023-01-15 14:00:00,-0.7,82.9,559.0,35.5,0.0,2023-01-15,15,6,1,Hiver,14
Bordeaux,2023-01-15 15:00:00,-1.2,75.6,285.9,2.8,0.0,2023-01-15,15,6,1,Hiver,15
Bordeaux,2023-01-15 16:00:00,-0.8,57.4,67.0,15.1,0.0,2023-01-15,15,6,1,Hiver,16
Bordeaux,2023-01-15 17:00:00,4.6,69.2,199.8,5.6,0.0,2023-01-15,15,6,1,Hiver,17
Bordeaux,2023-01-15 18:00:00,11.4,49.5,694.6,8.3,6.3,2023-01-15,15,6,1,Hiver,18
Bordeaux,2023-01-15 19:00:00,8.6,63.1,721.2,0.3,0.0,2023-01-15,15,6,1,Hiver,19
Bordeaux,2023-01-15 20:00:00,11.7,79.7,782.3,18.6,0.0,2023-01-15,15,6,1,Hiver,20
Bordeaux,2023-01-15 21:00:00,5.1,44.0,36.4,3.8,0.0,2023-01-15,15,6,1,Hiver,21
Bordeaux,2023-01-15 22:00:00,2.0,34.0,43.1,30.9,0.0,2023-01-15,15,6,1,Hiver,22
Bordeaux,2023-01-15 23:00:00,6.0,43.0,15.3,21.8,3.2,2023-01-15,15,6,1,Hiver,23
Bordeaux,2023-01-16 00:00:00,11.5,80.0,15.7,8.9,0.0,2023-01-16,16,0,1,Hiver,0
Bordeaux,2023-01-16 01:00:00,4.0,69.0,2.7,39.9,7.1,2023-01-16,16,0,1,Hiver,1
Bordeaux,2023-01-16 02:00:00,-1.0,57.9,18.6,10.8,5.2,2023-01-16,16,0,1,Hiver,2
Bordeaux,2023-01-16 03:00:00,11.9,67.8,44.0,39.6,13.9,2023-01-16,16,0,1,Hiver,3
Bordeaux,2023-01-16 04:00:00,5.1,84.2,21.1,31.6,10.4,2023-01-16,16,0,1,Hiver,4
Bordeaux,2023-01-16 05:00:00,-0.9,93.6,8.9,18.6,0.0,2023-01-16,16,0,1,Hiver,5
Bordeaux,2023-01-16 06:00:00,1.3000000000000003,63.5,481.0,32.4,0.0,2023-01-16,16,0,1,Hiver,6
Bordeaux,2023-01-16 07:00:00,3.5,63.9,440.1,27.8,0.0,2023-01-16,16,0,1,Hiver,7
Bordeaux,2023-01-16 08:00:00,4.4,58.6,506.0,33.7,0.0,2023-01-16,16,0,1,Hiver,8
Bordeaux,2023-01-16 09:00:00,-1.3,34.4,425.4,32.1,0.0,2023-01-16,16,0,1,Hiver,9
Bordeaux,2023-01-16 10:00:00,1.5,35.8,303.7,3.0,0.0,2023-01-16,16,0,1,Hiver,10
Bordeaux,2023-01-16 12:00:00,9.1,80.4,595.3,33.3,0.0,2023-01-16,16,0,1,Hiver,12
Bordeaux,2023-01-16 13:00:00,3.5,41.1,247.3,16.4,0.0,2023-01-16,16,0,1,Hiver,13
Bordeaux,2023-01-16 14:00:00,4.3,71.8,371.9,20.9,0.0,2023-01-16,16,0,1,Hiver,14
Bordeaux,2023-01-16 15:00:00,-0.4,78.8,766.8,10.8,0.0,2023-01-16,16,0,1,Hiver,15
Bordeaux,2023-01-16 16:00:00,5.6,44.4,268.8,6.7,0.0,2023-01-16,16,0,1,Hiver,16
Bordeaux,2023-01-16 17:00:00,4.4,30.8,138.4,38.7,12.5,2023-01-16,16,0,1,Hiver,17
Bordeaux,2023-01-16 18:00:00,9.3,90.4,246.0,29.7,0.0,2023-01-16,16,0,1,Hiver,18
Bordeaux,2023-01-16 19:00:00,5.2,41.7,774.2,27.2,0.0,2023-01-16,16,0,1,Hiver,19
Bordeaux,2023-01-16 20:00:00,11.4,33.4,454.2,9.0,0.0,2023-01-16,16,0,1,Hiver,20
Bordeaux,2023-01-16 21:00:00,3.3,89.3,11.3,12.8,14.5,2023-01-16,16,0,1,Hiver,21
Bordeaux,2023-01-16 23:00:00,-1.8,70.1,30.3,21.4,0.0,2023-01-16,16,0,1,Hiver,23
Bordeaux,2023-01-17 00:00:00,11.4,35.6,0.3,28.0,10.2,2023-01-17,17,1,1,Hiver,0
Bordeaux,2023-01-17 01:00:00,7.4,64.2,13.0,26.2,0.0,2023-01-17,17,1,1,Hiver,1
Bordeaux,2023-01-17 02:00:00,8.9,44.6,12.7,38.8,0.0,2023-01-17,17,1,1,Hiver,2
Bordeaux,2023-01-17 03:00:00,6.3,83.0,40.9,12.2,0.0,2023-01-17,17,1,1,Hiver,3
Bordeaux,2023-01-17 04:00:00,11.4,91.6,2.2,10.4,0.0,2023-01-17,17,1,1,Hiver,4
Bordeaux,2023-01-17 05:00:00,2.8,75.6,15.0,4.3,0.0,2023-01-17,17,1,1,Hiver,5
Bordeaux,2023-01-17 06:00:00,-1.8,82.5,118.5,5.7,0.0,2023-01-17,17,1,1,Hiver,6
Bordeaux,2023-01-17 07:00:00,11.1,69.5,30.6,5.0,0.0,2023-01-17,17,1,1,Hiver,7
Bordeaux,2023-01-17 08:00:00,6.6,67.5,140.0,37.9,0.0,2023-01-17,17,1,1,Hiver,8
Bordeaux,2023-01-17 09:00:00,-1.1,63.3,639.8,13.8,0.0,2023-01-17,17,1,1,Hiver,9
Bordeaux,2023-01-17 10:00:00,0.4,91.1,19.1,3.8,0.0,2023-01-17,17,1,1,Hiver,10
Bordeaux,2023-01-17 11:00:00,1.3,69.0,595.3,34.1,0.0,2023-01-17,17,1,1,Hiver,11
Bordeaux,2023-01-17 12:00:00,10.2,54.6,169.9,24.7,9.8,2023-01-17,17,1,1,Hiver,12
Bordeaux,2023-01-17 13:00:00,0.9,32.1,487.0,19.1,12.5,2023-01-17,17,1,1,Hiver,13
Bordeaux,2023-01-17 14:00:00,5.2,34.3,6.2,27.2,0.0,2023-01-17,17,1,1,Hiver,14
Bordeaux,2023-01-17 15:00:00,9.4,42.9,241.6,26.2,0.0,2023-01-17,17,1,1,Hiver,15
Bordeaux,2023-01-17 16:00:00,-1.1,44.5,137.1,0.8,13.0,2023-01-17,17,1,1,Hiver,16
Bordeaux,2023-01-17 17:00:00,3.6,41.4,438.8,0.5,0.0,2023-01-17,17,1,1,Hiver,17
Bordeaux,2023-01-17 18:00:00,-1.2,48.3,716.5,2.4,0.0,2023-01-17,17,1,1,Hiver,18
Bordeaux,2023-01-17 19:00:00,8.8,53.1,265.9,13.0,1.9,2023-01-17,17,1,1,Hiver,19
Bordeaux,2023-01-17 20:00:00,-0.2,77.7,364.2,32.2,0.0,2023-01-17,17,1,1,Hiver,20
Bordeaux,2023-01-17 21:00:00,1.9,32.6,36.3,37.4,0.0,2023-01-17,17,1,1,Hiver,21
Bordeaux,2023-01-17 22:00:00,2.1,93.3,18.0,16.0,2.7,2023-01-17,17,1,1,Hiver,22
Bordeaux,2023-01-18 00:00:00,-0.5,64.7,39.1,39.2,0.0,2023-01-18,18,2,1,Hiver,0
Bordeaux,2023-01-18 01:00:00,0.8,46.9,37.8,5.1,8.5,2023-01-18,18,2,1,Hiver,1
Bordeaux,2023-01-18 02:00:00,10.3,92.9,47.4,2.6,13.3,2023-01-18,18,2,1,Hiver,2
Bordeaux,2023-01-18 03:00:00,4.7,69.7,7.8,0.5,0.0,2023-01-18,18,2,1,Hiver,3
Bordeaux,2023-01-18 04:00:00,2.5,59.0,24.4,1.7,0.0,2023-01-18,18,2,1,Hiver,4
Bordeaux,2023-01-18 05:00:00,1.6,43.3,22.7,6.4,0.0,2023-01-18,18,2,1,Hiver,5
Bordeaux,2023-01-18 06:00:00,9.7,48.7,524.4,17.9,0.0,2023-01-18,18,2,1,Hiver,6
Bordeaux,2023-01-18 07:00:00,1.7,64.0,713.5,8.7,1.2,2023-01-18,18,2,1,Hiver,7
Bordeaux,2023-01-18 08:00:00,8.3,93.9,39.0,3.9,0.0,2023-01-18,18,2,1,Hiver,8
Bordeaux,2023-01-18 09:00:00,-0.5,64.9,539.3,38.2,0.0,2023-01-18,18,2,1,Hiver,9
Bordeaux,2023-01-18 10:00:00,10.6,73.5,654.6,7.4,0.0,2023-01-18,18,2,1,Hiver,10
Bordeaux,2023-01-18 11:00:00,11.9,59.5,23.7,5.2,0.0,2023-01-18,18,2,1,Hiver,11
Bordeaux,2023-01-18 12:00:00,5.1,62.6,491.1,15.1,0.0,2023-01-18,18,2,1,Hiver,12
Bordeaux,2023-01-18 13:00:00,4.9,78.8,8.0,11.1,8.3,2023-01-18,18,2,1,Hiver,13
Bordeaux,2023-01-18 14:00:00,3.0,84.8,233.3,36.8,0.0,2023-01-18,18,2,1,Hiver,14
Bordeaux,2023-01-18 15:00:00,7.4,60.5,578.2,3.9,0.0,2023-01-18,18,2,1,Hiver,15
Bordeaux,2023-01-18 17:00:00,8.6,81.6,452.8,26.0,0.0,2023-01-18,18,2,1,Hiver,17
Bordeaux,2023-01-18 18:00:00,1.0,79.1,635.0,6.5,4.5,2023-01-18,18,2,1,Hiver,18
Bordeaux,2023-01-18 19:00:00,11.0,30.4,209.8,21.6,0.0,2023-01-18,18,2,1,Hiver,19
Bordeaux,2023-01-18 20:00:00,5.8,66.4,431.5,37.7,0.0,2023-01-18,18,2,1,Hiver,20
Bordeaux,2023-01-18 21:00:00,10.9,76.8,29.3,26.2,0.0,2023-01-18,18,2,1,Hiver,21
Bordeaux,2023-01-18 23:00:00,9.1,88.0,35.0,37.7,0.0,2023-01-18,18,2,1,Hiver,23
Bordeaux,2023-01-19 00:00:00,6.1,51.2,27.2,0.2,0.0,2023-01-19,19,3,1,Hiver,0
Bordeaux,2023-01-19 01:00:00,1.4,90.1,5.6,8.5,0.0,2023-01-19,19,3,1,Hiver,1
Bordeaux,2023-01-19 02:00:00,5.6,42.8,2.2,21.9,6.2,2023-01-19,19,3,1,Hiver,2
Bordeaux,2023-01-19 03:00:00,9.8,46.5,39.0,0.9,0.0,2023-01-19,19,3,1,Hiver,3
Bordeaux,2023-01-19 04:00:00,8.4,76.1,7.9,26.9,0.0,2023-01-19,19,3,1,Hiver,4
Bordeaux,2023-01-19 05:00:00,4.5,59.6,9.5,18.0,0.0,2023-01-19,19,3,1,Hiver,5
Bordeaux,2023-01-19 06:00:00,5.9,38.2,501.5,10.5,0.0,2023-01-19,19,3,1,Hiver,6
Bordeaux,2023-01-19 07:00:00,0.3,65.2,568.6,30.3,0.0,2023-01-19,19,3,1,Hiver,7
Bordeaux,2023-01-19 08:00:00,3.5,66.3,359.9,26.3,0.0,2023-01-19,19,3,1,Hiver,8
Bordeaux,2023-01-19 09:00:00,2.4,32.9,644.3,31.9,0.0,2023-01-19,19,3,1,Hiver,9
Bordeaux,2023-01-19 10:00:00,8.0,56.3,241.2,0.7,0.0,2023-01-19,19,3,1,Hiver,10
Bordeaux,2023-01-19 12:00:00,9.7,61.1,144.1,36.0,10.2,2023-01-19,19,3,1,Hiver,12
Bordeaux,2023-01-19 13:00:00,4.5,45.0,501.1,5.2,0.0,2023-01-19,19,3,1,Hiver,13
Bordeaux,2023-01-19 14:00:00,2.6,75.4,596.3,21.6,0.0,2023-01-19,19,3,1,Hiver,14
Bordeaux,2023-01-19 15:00:00,1.2,72.3,407.0,17.2,0.0,2023-01-19,19,3,1,Hiver,15
Bordeaux,2023-01-19 16:00:00,10.9,73.2,152.9,10.2,13.8,2023-01-19,19,3,1,Hiver,16
Bordeaux,2023-01-19 17:00:00,9.2,35.3,354.0,16.9,3.6,2023-01-19,19,3,1,Hiver,17
Bordeaux,2023-01-19 18:00:00,-0.5,49.9,243.0,35.9,0.0,2023-01-19,19,3,1,Hiver,18
Bordeaux,2023-01-19 19:00:00,-1.8,50.2,411.1,18.4,11.1,2023-01-19,19,3,1,Hiver,19
Bordeaux,2023-01-19 20:00:00,3.5,73.3,16.4,11.6,0.0,2023-01-19,19,3,1,Hiver,20
Bordeaux,2023-01-19 21:00:00,-1.2,57.8,20.2,35.1,0.0,2023-01-19,19,3,1,Hiver,21
Bordeaux,2023-01-19 22:00:00,4.1,37.0,35.1,21.6,0.0,2023-01-19,19,3,1,Hiver,22
Bordeaux,2023-01-19 23:00:00,3.9,55.5,2.6,36.7,0.0,2023-01-19,19,3,1,Hiver,23
Bordeaux,2023-01-20 00:00:00,4.6,67.5,45.6,24.3,0.0,2023-01-20,20,4,1,Hiver,0
Bordeaux,2023-01-20 01:00:00,11.4,44.0,26.7,8.0,0.0,2023-01-20,20,4,1,Hiver,1
Bordeaux,2023-01-20 02:00:00,2.4,80.3,7.6,32.8,0.0,2023-01-20,20,4,1,Hiver,2
Bordeaux,2023-01-20 03:00:00,4.7,85.8,12.399999999999999,2.6,0.0,2023-01-20,20,4,1,Hiver,3
Bordeaux,2023-01-20 04:00:00,4.6,63.8,17.2,32.7,0.0,2023-01-20,20,4,1,Hiver,4
Bordeaux,2023-01-20 05:00:00,7.8,80.2,2.5,32.7,0.0,2023-01-20,20,4,1,Hiver,5
Bordeaux,2023-01-20 06:00:00,4.2,61.1,438.8,16.6,0.0,2023-01-20,20,4,1,Hiver,6
Bordeaux,2023-01-20 07:00:00,9.6,42.1,731.8,30.0,0.0,2023-01-20,20,4,1,Hiver,7
Bordeaux,2023-01-20 08:00:00,11.5,45.3,577.2,16.2,0.0,2023-01-20,20,4,1,Hiver,8
Bordeaux,2023-01-20 09:00:00,-1.4,68.0,22.5,2.7,0.0,2023-01-20,20,4,1,Hiver,9
Bordeaux,2023-01-20 10:00:00,-1.1,93.9,566.3,24.6,0.0,2023-01-20,20,4,1,Hiver,10
Bordeaux,2023-01-20 11:00:00,8.9,52.0,89.7,23.9,0.0,2023-01-20,20,4,1,Hiver,11
Bordeaux,2023-01-20 12:00:00,11.5,31.0,106.9,3.0,0.0,2023-01-20,20,4,1,Hiver,12
Bordeaux,2023-01-20 13:00:00,8.8,84.6,7.5,34.7,0.0,2023-01-20,20,4,1,Hiver,13
Bordeaux,2023-01-20 14:00:00,7.7,80.4,481.2,20.0,0.0,2023-01-20,20,4,1,Hiver,14
Bordeaux,2023-01-20 15:00:00,1.8,36.4,766.2,28.9,0.0,2023-01-20,20,4,1,Hiver,15
Bordeaux,2023-01-20 16:00:00,5.4,79.1,239.3,17.4,0.0,2023-01-20,20,4,1,Hiver,16
Bordeaux,2023-01-20 17:00:00,-0.8,39.9,477.4,4.5,0.0,2023-01-20,20,4,1,Hiver,17
Bordeaux,2023-01-20 18:00:00,8.1,44.6,522.9,7.0,0.0,2023-01-20,20,4,1,Hiver,18
Bordeaux,2023-01-20 19:00:00,5.0,75.6,85.6,34.3,0.0,2023-01-20,20,4,1,Hiver,19
Bordeaux,2023-01-20 20:00:00,8.9,87.7,782.4,34.1,0.0,2023-01-20,20,4,1,Hiver,20
Bordeaux,2023-01-20 22:00:00,4.0,30.3,38.9,15.8,0.0,2023-01-20,20,4,1,Hiver,22
Bordeaux,2023-01-20 23:00:00,3.4,60.4,39.7,15.6,0.0,2023-01-20,20,4,1,Hiver,23
Bordeaux,2023-01-21 00:00:00,6.6,50.8,20.4,25.5,8.0,2023-01-21,21,5,1,Hiver,0
Bordeaux,2023-01-21 01:00:00,7.4,81.4,10.1,24.0,0.0,2023-01-21,21,5,1,Hiver,1
Bordeaux,2023-01-21 02:00:00,0.4,37.0,28.4,9.3,14.8,2023-01-21,21,5,1,Hiver,2
